place_id,name,lat,lng,address,rating,user_ratings_total,business_status,types,source_query
ChIJ_3V2hghKDW0RUL-cJGLvAA8,Glover Park,-36.8470152,174.8678476,"32 Glover Road, St Heliers, Auckland 1071, New Zealand",4.5,431.0,OPERATIONAL,"park,tourist_attraction,point_of_interest,establishment","tourist attraction near St Heliers, Auckland"
ChIJN2heWfhJDW0RcQC44DSlX0w,Vellenoweth Green,-36.8509935,174.854985,"355 Tamaki Drive, St Heliers, Auckland 1071, New Zealand",4.5,284.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near St Heliers, Auckland"
ChIJAXC8yKpLDW0R-y5g0j_in1g,Ladies Bay,-36.8443019,174.8627976,"61 Cliff Road, St Heliers, Auckland 1071, New Zealand",4.6,34.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near St Heliers, Auckland"
ChIJq6qqGvZJDW0Rmsv2VfBtrxE,Dingle Dell Reserve,-36.8583815,174.8560739,"29 Dingle Road, St Heliers, Auckland 1071, New Zealand",4.5,214.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near St Heliers, Auckland"
ChIJBwvb1xpKDW0R_ZxvLjLKwfo,Maskell Reserve,-36.8547546,174.8646426,"St Heliers, Auckland 1071, New Zealand",4.4,10.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near St Heliers, Auckland"
ChIJZ6iw1jFJDW0RbVx29PO0Iow,Kohimarama Reserve,-36.8654118,174.8446541,"326 Kohimarama Road, St Heliers, Auckland 1071, New Zealand",4.3,3.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near St Heliers, Auckland"
ChIJWzgEHQdKDW0R6VacJ9FjSJE,Beautiful Nature Tours Auckland,-36.845969,174.863822,"15 Springcombe Road, St Heliers, Auckland 1071, New Zealand",5.0,13.0,OPERATIONAL,"travel_agency,point_of_interest,establishment","tourist attraction near St Heliers, Auckland"
ChIJgeyiyRxLDW0RDQU5xGGAXRg,Sacred Soil,-36.84810179999999,174.8615647,"27 Cliff Road, St Heliers, Auckland 1071, New Zealand",,,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near St Heliers, Auckland"
ChIJhRvizdVJDW0R295PuCg8Rrc,Kohimarama Forest,-36.86217060000001,174.8458653,"19 Pamela Place, St Heliers, Auckland 1071, New Zealand",4.8,25.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near St Heliers, Auckland"
ChIJcUMqG3hJDW0R2kK-m69wHNw,Te Tauoma | Purchas Hill,-36.8873845,174.8478262,"100 Morrin Road, St Johns, Auckland 1072, New Zealand",5.0,1.0,OPERATIONAL,"tourist_attraction,point_of_interest,establishment","tourist attraction near St Heliers, Auckland"
ChIJ359AFgBJDW0RCtV7WVsdsUU,TAKAPARAWHAU,-36.8500459,174.8240011,"1 Atareta Street, Orakei, Auckland 1071, New Zealand",,,OPERATIONAL,"tourist_attraction,point_of_interest,establishment","tourist attraction near St Heliers, Auckland"
ChIJQRsZb843DW0RypW1R4pkiQc,Torpedo Bay Navy Museum,-36.8288179,174.8090347,"64 King Edward Parade, Devonport, Auckland 0624, New Zealand",4.6,1317.0,OPERATIONAL,"museum,tourist_attraction,point_of_interest,establishment","tourist attraction near St Heliers, Auckland"
ChIJdR6Kz8U3DW0RLxcUFoJA7nk,Devonport Museum,-36.8249544,174.8024729,"33 Vauxhall Road, Devonport, Auckland 0624, New Zealand",4.5,79.0,OPERATIONAL,"museum,tourist_attraction,point_of_interest,establishment","tourist attraction near St Heliers, Auckland"
ChIJzxGeDABLDW0RWSCPFHl9T64,Bottom of Earth sandwich,-36.86377,174.90031,"19 The Parade, Bucklands Beach, Auckland 2012, New Zealand",4.7,3.0,OPERATIONAL,"tourist_attraction,point_of_interest,establishment","tourist attraction near St Heliers, Auckland"
ChIJn1PsLHtJDW0Rct-Tt68iCoA,St Heliers Bay,-36.8508318,174.8552382,"384 Tamaki Drive, St Heliers, Auckland 1071, New Zealand",4.8,16.0,OPERATIONAL,"point_of_interest,establishment","landmark near St Heliers, Auckland"
ChIJ0Z9eaQJKDW0RDo_BLkyDYuU,La Vista Cafe & Restaurant,-36.8502289,174.857834,"417 Tamaki Drive, St Heliers, Auckland 1071, New Zealand",4.6,958.0,OPERATIONAL,"restaurant,cafe,food,point_of_interest,establishment","landmark near St Heliers, Auckland"
ChIJ5W9IYAA3DW0Rn9aOG8OA4hw,Fort Takapuna Historic Reserve,-36.8151589,174.8058717,"3 Gillespie Place, Narrow Neck, Auckland 0624, New Zealand",5.0,2.0,OPERATIONAL,"point_of_interest,establishment","landmark near St Heliers, Auckland"
ChIJ8YclCg5KDW0RGiL4vQfM41A,Scout Hall,-36.8533706,174.8721954,"19 Kinsale Avenue, Glendowie, Auckland 1071, New Zealand",4.8,15.0,OPERATIONAL,"point_of_interest,establishment","landmark near St Heliers, Auckland"
ChIJ79kmagJKDW0RweAesbkr9RM,Bayleys St Heliers,-36.8502078,174.8579832,"421 Tamaki Drive, St Heliers, Auckland 1071, New Zealand",4.8,4.0,OPERATIONAL,"real_estate_agency,point_of_interest,establishment","landmark near St Heliers, Auckland"
ChIJt_OnpDdKDW0RfSbMvKzye6I,Point England Walk,-36.8835907,174.8718739,"4 Marion Place, Glen Innes, Auckland 1072, New Zealand",4.6,98.0,OPERATIONAL,"park,point_of_interest,establishment","sightseeing near St Heliers, Auckland"
ChIJtxOpoN5JDW0RECTQkjeNgVY,Mission Bay Beach,-36.84732169999999,174.8317541,"72 Tamaki Drive, Mission Bay, Auckland 1071, New Zealand",4.7,871.0,OPERATIONAL,"point_of_interest,establishment","sightseeing near St Heliers, Auckland"
ChIJnVdJaQJKDW0RQn_5RSqCpYg,NZWINEPRO®,-36.8502687,174.8577869,"417A Tamaki Drive, St Heliers, Auckland 1071, New Zealand",4.9,83.0,OPERATIONAL,"point_of_interest,establishment","sightseeing near St Heliers, Auckland"
ChIJi6nC4-RJDW0RAIVB8zf1Lt4,Kohimarama Beach Reserve,-36.8504394,174.8446973,"253 Tamaki Drive, Kohimarama, Auckland 1071, New Zealand",4.8,85.0,OPERATIONAL,"park,point_of_interest,establishment","sightseeing near St Heliers, Auckland"
ChIJUZoH8kxJDW0RLu4Lc8QH9h8,St Heliers Art & Craft Market,-36.8509982,174.8549183,"353 Tamaki Drive, St Heliers, Auckland 1071, New Zealand",5.0,2.0,OPERATIONAL,"point_of_interest,establishment","sightseeing near St Heliers, Auckland"
ChIJ8YiGA8tHDW0RZN6mVJgelfc,Auckland Sea Kayaks,-36.8507647,174.8554482,"384 Tamaki Drive, St Heliers, Auckland 1071, New Zealand",4.9,280.0,OPERATIONAL,"travel_agency,point_of_interest,establishment","sightseeing near St Heliers, Auckland"
ChIJkeunF_RLDW0RUZ6MqaZAQ7A,St Heliers Bay Pigeon Racing Club,-36.8501661,174.8586048,"429 Tamaki Drive, St Heliers, Auckland 1071, New Zealand",4.8,52.0,OPERATIONAL,"bar,point_of_interest,establishment","sightseeing near St Heliers, Auckland"
ChIJhRu-82JJDW0RdHDyHQUngB0,Glen Innes to Tamaki Drive Shared Path,-36.8679403,174.8451336,"333 Kohimarama Road, St Heliers, Auckland 1071, New Zealand",4.9,7.0,OPERATIONAL,"park,point_of_interest,establishment","sightseeing near St Heliers, Auckland"
ChIJ8SECod5JDW0RXWKwMbxxgdg,Mission bay Auckland,-36.84732169999999,174.8317541,"Mission bay Auckland, Auckland 1071, New Zealand",4.6,858.0,OPERATIONAL,"natural_feature,establishment","tourist attraction near Mission Bay, Auckland"
ChIJxT3wANxJDW0RV6SHSmJsk5k,Selwyn Domain,-36.8478114,174.8311578,"48-56 Tamaki Drive, Mission Bay, Auckland 1071, New Zealand",4.6,485.0,OPERATIONAL,"park,point_of_interest,establishment","landmark near Mission Bay, Auckland"
ChIJc_E3yltJDW0R6UNReudZrqY,Mission Bay Promenade,-36.8463563,174.8286957,"Selwyn Domain, Mission Bay, Auckland 1071, New Zealand",5.0,7.0,OPERATIONAL,"park,point_of_interest,establishment","landmark near Mission Bay, Auckland"
ChIJWzKSZmBJDW0R7aBRIhwbClo,The Seafood Collective Mission Bay,-36.8482783,174.8311455,"55 Tamaki Drive, Mission Bay, Auckland 1071, New Zealand",4.4,356.0,OPERATIONAL,"restaurant,food,point_of_interest,establishment","landmark near Mission Bay, Auckland"
ChIJJ4tOSDVJDW0RpwmYudRjd0U,Mission Bay Tap Room - Good George,-36.8484371,174.8314913,"71 Tamaki Drive, Mission Bay, Auckland 1071, New Zealand",4.4,1001.0,OPERATIONAL,"bar,restaurant,food,point_of_interest,establishment","landmark near Mission Bay, Auckland"
ChIJJXuUegBJDW0RUqrB28g1MOQ,ARAMARAMARA MILLENNIUM FOOTBRIDGE,-36.84629109999999,174.8285159,"Selwyn Domain, Orakei, Auckland 1071, New Zealand",,,OPERATIONAL,"point_of_interest,establishment","landmark near Mission Bay, Auckland"
ChIJa5V7j-Y2DW0RhApLJYLi0xU,Rangitoto Lighthouse,-36.7819302,174.8223412,"Auckland, New Zealand",4.5,22.0,OPERATIONAL,"point_of_interest,establishment","landmark near Mission Bay, Auckland"
ChIJLTBK9wFLDW0Rm_yT9CZZg7U,Ohuiarangi / Pigeon Mountain,-36.88937689999999,174.9024237,"50 Glennandrew Drive, Half Moon Bay, Auckland 2012, New Zealand",4.2,150.0,OPERATIONAL,"park,point_of_interest,establishment","landmark near Mission Bay, Auckland"
ChIJv6sr0yU3DW0RFEBfCZgTE54,Moreton Bay Fig,-36.8311495,174.797801,"2 Victoria Road, Devonport, Auckland 0624, New Zealand",5.0,6.0,OPERATIONAL,"point_of_interest,establishment","landmark near Mission Bay, Auckland"
ChIJ-Y9WOdxJDW0RK1ctz0nHM3g,Berkeley Mission Bay,-36.8484087,174.8323092,"85 Tamaki Drive, Mission Bay, Auckland 1071, New Zealand",4.3,676.0,OPERATIONAL,"movie_theater,point_of_interest,establishment","landmark near Mission Bay, Auckland"
ChIJue042dtJDW0RkZ6dgLGKkpo,Tamaki Yacht Club,-36.8442059,174.8243015,"30 Tamaki Drive, Orakei, Mission Bay 1071, New Zealand",4.3,244.0,OPERATIONAL,"point_of_interest,establishment","landmark near Mission Bay, Auckland"
ChIJ6XWNQcRJDW0RW6dN00wB_6w,Patteson Reserve,-36.8563253,174.8292182,"87 Patteson Avenue, Mission Bay, Auckland 1071, New Zealand",4.2,43.0,OPERATIONAL,"park,point_of_interest,establishment","sightseeing near Mission Bay, Auckland"
ChIJv-vhUcdJDW0RLvCQxugiXrw,Kepa Bush Reserve,-36.8627603,174.830073,"9 Colenso Place, Mission Bay, Auckland 1071, New Zealand",4.5,96.0,OPERATIONAL,"park,point_of_interest,establishment","sightseeing near Mission Bay, Auckland"
ChIJd0-BKsQ3DW0RvrC8VKPGLyE,Mt. Cambria Reserve,-36.8248681,174.8019576,"47A Vauxhall Road, Devonport, Auckland 0624, New Zealand",4.5,47.0,OPERATIONAL,"tourist_attraction,park,point_of_interest,establishment","sightseeing near Mission Bay, Auckland"
ChIJF1EN6edJDW0RhEUr1OtsZOY,Mary Atkin Reserve,-36.85208009999999,174.837041,"Kohimarama, Auckland 1071, New Zealand",4.8,12.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Kohimarama, Auckland"
ChIJsVkp9ZxJDW0RwV8kknHsD_Q,Selwyn Forest & Bird,-36.8646213,174.8355916,"44E Kempthorne Crescent, Mission Bay, Auckland 1071, New Zealand",5.0,1.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Kohimarama, Auckland"
ChIJ5YNnV-RJDW0RPBsPAhOLdXI,Kohimarama Beach,-36.8503511,174.8432513,"255 Tamaki Drive, Kohimarama, Auckland 1071, New Zealand",4.6,348.0,OPERATIONAL,"point_of_interest,establishment","landmark near Kohimarama, Auckland"
ChIJHWxzu3VJDW0RdiHRg0QlklY,Historic Boat Sheds,-36.9945179,174.897125,"38 Everglade Drive, Goodwood Heights, Auckland 2105, New Zealand",4.4,18.0,OPERATIONAL,"point_of_interest,establishment","landmark near Kohimarama, Auckland"
ChIJHRUkM-RJDW0RQ-e4KNalPzI,Kohi Beach Eatery & Store,-36.8498982,174.8420711,"237 Tamaki Drive, Kohimarama, Auckland 1071, New Zealand",4.2,1298.0,OPERATIONAL,"restaurant,bakery,cafe,meal_takeaway,food,point_of_interest,store,establishment","landmark near Kohimarama, Auckland"
ChIJ67mWpOVJDW0RWsBd5ja_lWk,Kohimarama Lodge,-36.8515244,174.8432089,"11 Speight Road, Kohimarama, Auckland 1071, New Zealand",5.0,11.0,OPERATIONAL,"lodging,point_of_interest,establishment","landmark near Kohimarama, Auckland"
ChIJ3f_UW680DW0Ri2nDnXhYvKI,Reid Homestead,-36.7665532,174.9300563,"Auckland 1010, New Zealand",4.6,13.0,OPERATIONAL,"point_of_interest,establishment","landmark near Kohimarama, Auckland"
ChIJycQ8luVJDW0RMOfNIqA79wI,Speight Rd Reserve,-36.8518728,174.8439284,"Kohimarama, Auckland 1071, New Zealand",,,OPERATIONAL,"park,point_of_interest,establishment","sightseeing near Kohimarama, Auckland"
ChIJ4VnH8s1JDW0R8MCcJGLvAA8,Orakei Domain,-36.8513958,174.8188509,"Tamaki Drive, Orakei, Auckland 1071, New Zealand",4.4,1096.0,OPERATIONAL,"park,point_of_interest,establishment","sightseeing near Kohimarama, Auckland"
ChIJD8LNGgBJDW0RUFjBoLqYp5w,冯小刚电影《只有芸知道》拍摄地点,-36.8457642,174.825355,"5R3G+M4, Orakei, Auckland 1071, New Zealand",4.3,9.0,CLOSED_TEMPORARILY,"tourist_attraction,point_of_interest,establishment","tourist attraction near Orakei, Auckland"
ChIJuzBFgDVIDW0RZRitbKebdKc,Orakei Bay,-36.8624572,174.8124847,"231 Orakei Road, Remuera, Auckland 1050, New Zealand",4.5,137.0,OPERATIONAL,"point_of_interest,establishment","landmark near Orakei, Auckland"
ChIJi2MgeC1IDW0RkfXMkFqTeH0,The Landing - Okahu Bay Hardstand,-36.8505425,174.8112447,"8 Tamaki Drive, Orakei, Auckland 1071, New Zealand",4.2,50.0,OPERATIONAL,"point_of_interest,establishment","landmark near Orakei, Auckland"
ChIJpftDJMVJDW0R-TY9N8Zt_Qw,Aotea Reserve,-36.8534308,174.8276284,"110 Aotea Street, Orakei, Auckland 1071, New Zealand",4.4,7.0,OPERATIONAL,"park,point_of_interest,establishment","landmark near Orakei, Auckland"
ChIJnfz0GahJDW0RJwVmwZTqqq0,Scenic View Point,-36.8443958,174.8236781,"Orakei, Auckland 1071, New Zealand",4.9,14.0,OPERATIONAL,"point_of_interest,establishment","landmark near Orakei, Auckland"
ChIJ7UeJg0ZJDW0R1crXEYWsv7M,Hill to Mill,-36.8563964,174.8226046,"17A Ngake Street, Orakei, Auckland 1071, New Zealand",,,CLOSED_PERMANENTLY,"point_of_interest,establishment","landmark near Orakei, Auckland"
ChIJy4nMjNRJDW0RZK9J73QsNWo,Okahu Bay Wharf,-36.8452066,174.8170217,"18 Tamaki Dr, Okahu Street, Orakei, Auckland 1071, New Zealand",4.7,192.0,OPERATIONAL,"point_of_interest,establishment","sightseeing near Orakei, Auckland"
ChIJ-QnbTEZGDW0R8tLlj79vX5g,Pacific Mermaid Charters,-36.851096,174.8129811,"Orakei Marina, 12 Tamaki Drive, Auckland 1010, New Zealand",,,OPERATIONAL,"travel_agency,point_of_interest,establishment","sightseeing near Orakei, Auckland"
ChIJV0rMj2hJDW0RBiW9Ucuyorw,Panmure Basin,-36.9037192,174.8455674,"106A Ireland Road, Mount Wellington, Auckland 1060, New Zealand",4.6,388.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Panmure, Auckland"
ChIJr4gnqMRLDW0RlL2cYvfTNBM,Panmure Wharf Reserve,-36.90261270000001,174.8677539,"104 Kings Road, Panmure, Auckland 1072, New Zealand",4.3,76.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Panmure, Auckland"
ChIJGXbcrtpLDW0R2_8Yi0m4Gbc,Mount Wellington War Memorial Park,-36.8998436,174.8670175,"14-50 Dunkirk Road, Panmure, Auckland 1072, New Zealand",4.5,544.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Panmure, Auckland"
ChIJ____fNBLDW0Rc4MWP-VcWeM,Johnson Reserve,-36.8970198,174.8631349,"Johnson Reserve, Panmure, Auckland 1072, New Zealand",4.0,7.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Panmure, Auckland"
ChIJq6qqF9xLDW0RcMcOPHPBVnk,Allenby Reserve,-36.9037917,174.8628811,"Panmure, Auckland 1072, New Zealand",4.2,23.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Panmure, Auckland"
ChIJGw8TbV1JDW0RMqxVCjpROb4,Peterson Reserve Tamaki River,-36.908362,174.8482323,"10 Peterson Road, Mount Wellington, Auckland 1060, New Zealand",4.5,256.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Panmure, Auckland"
ChIJVVVVuNtLDW0Ri1o4gxk6Clw,Mauinaina Reserve,-36.9005854,174.8634712,"Panmure, Auckland 1072, New Zealand",4.0,2.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Panmure, Auckland"
ChIJ37esUipJDW0Rk0047k-WCAM,Alison’s Creek,-36.8887148,174.8561313,"145 Pilkington Road, Panmure, Auckland 1072, New Zealand",,,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Panmure, Auckland"
ChIJRxlUj3VJDW0RwJ75PylUxFc,Bluestone Park,-36.885643,174.8392146,"14-20 Styak Street, Mount Wellington, Auckland 1072, New Zealand",4.6,56.0,OPERATIONAL,"park,tourist_attraction,point_of_interest,establishment","tourist attraction near Panmure, Auckland"
ChIJ9c39GeVLDW0Rn4touQMhbbU,James Park,-36.895505,174.8568491,"6 Court Crescent, Panmure, Auckland 1072, New Zealand",5.0,1.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Panmure, Auckland"
ChIJpQZvo4hJDW0R9O1LutmlV3Q,Martin Reserve,-36.892461,174.856266,"Corner of Pilkington Rd and Jellicoe Rd with Dickson Homeware Signage. (Entrance at LAPERLA on Jellicoe Rd, Gate on the Right Hand Side, Panmure, Auckland 1072, New Zealand",4.0,1.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Panmure, Auckland"
ChIJpynZH3FLDW0RMtrRmrGL-Os,The Leith Menzies Pontoon,-36.9057724,174.8726111,"3VVF+M2, Auckland 1072, New Zealand",4.3,10.0,OPERATIONAL,"tourist_attraction,point_of_interest,establishment","tourist attraction near Panmure, Auckland"
ChIJi5-4SQBLDW0R-c1wwsgoONg,Dunkirk Reserve,-36.8939059,174.8674608,"110 Dunkirk Road, Panmure, Auckland 1072, New Zealand",5.0,2.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Panmure, Auckland"
ChIJcS3LFwBLDW0ROwLFdorYAW0,Boundary East reserve,-36.8966569,174.8662913,"Dunkirk Road, Panmure, Auckland 1072, New Zealand",,,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Panmure, Auckland"
ChIJ7eewjUxLDW0RVvugXlAPAho,Mangemangeroa Reserve,-36.9196616,174.9343904,"108 Somerville Road, Somerville, Auckland 2014, New Zealand",4.6,500.0,OPERATIONAL,"tourist_attraction,park,point_of_interest,establishment","tourist attraction near Panmure, Auckland"
ChIJkV9jWApLDW0RsNmcJGLvAA8,Lloyd Elsmore Park,-36.9044985,174.9007458,"Pakuranga Heights, Auckland 2010, New Zealand",4.4,3037.0,OPERATIONAL,"tourist_attraction,park,point_of_interest,establishment","tourist attraction near Panmure, Auckland"
ChIJr0HYEtRLDW0Rgee4u90DRIQ,Boundary West Reserve,-36.8904159,174.8608652,"61-33 Torino Street, Point England, Auckland 1072, New Zealand",4.0,6.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Panmure, Auckland"
ChIJ-acdCmJJDW0R6nfpTBwEDSE,The Corner Bar and Eatery,-36.9010673,174.8568355,"163 Queens Road, Panmure, Auckland 1072, New Zealand",4.4,144.0,OPERATIONAL,"restaurant,bar,food,point_of_interest,establishment","landmark near Panmure, Auckland"
ChIJIRUOKgBNDW0RtU2ehssPOc0,Greenmount,-36.9358561,174.8955761,"Harris Road, East Tāmaki, Auckland 2013, New Zealand",,,OPERATIONAL,"point_of_interest,establishment","landmark near Panmure, Auckland"
ChIJnxEpKQBLDW0RaVXmNwN6uyU,Landmark Consultants Limited (LCL),-36.8805191,174.9112006,"233 Bucklands Beach Road, Bucklands Beach, Auckland 2012, New Zealand",5.0,2.0,OPERATIONAL,"point_of_interest,establishment","landmark near Panmure, Auckland"
ChIJp4G1amNJDW0RiMQuZc4Qfm0,Mount Wellington Panmure RSA,-36.8997065,174.8552916,"104 Queens Road, Panmure, Auckland 1072, New Zealand",4.2,159.0,OPERATIONAL,"bar,restaurant,food,point_of_interest,establishment","landmark near Panmure, Auckland"
ChIJb82t8nRJDW0RsGw_V7nuvj8,Maungarei Springs Wetlands,-36.8892375,174.8379258,"37 Tephra Boulevard, Mount Wellington, Auckland 1072, New Zealand",4.5,196.0,OPERATIONAL,"park,point_of_interest,establishment","sightseeing near Panmure, Auckland"
ChIJ7YpMqv5LDW0RTeQMrtLhefU,Flat Rock Reserve,-36.924838,174.8614216,"Tamaki Strait, New Zealand",4.4,33.0,OPERATIONAL,"park,point_of_interest,establishment","sightseeing near Panmure, Auckland"
ChIJkTZvAehLDW0RgCaTh24RrCY,Rotary Walk,-36.9081947,174.8674962,"Pakuranga, Auckland 1072, New Zealand",4.7,208.0,OPERATIONAL,"park,point_of_interest,establishment","sightseeing near Panmure, Auckland"
ChIJr7rIcrFJDW0RZhBcaSqvqoc,Van Damme's Lagoon,-36.9044236,174.8427575,"Mount Wellington, Auckland 1060, New Zealand",4.5,12.0,OPERATIONAL,"park,point_of_interest,establishment","sightseeing near Panmure, Auckland"
ChIJJZzDHINLDW0REPMrtSI1udI,Burswood Park,-36.92149089999999,174.8959514,"170 Burswood Drive, Burswood, Auckland 2013, New Zealand",4.2,105.0,OPERATIONAL,"park,tourist_attraction,point_of_interest,establishment","sightseeing near Panmure, Auckland"
ChIJRzQ2NqpLDW0R_vw3F2ST1FM,Wakaaranga Creek Reserve,-36.8914849,174.8955336,"103 Prince Regent Drive, Half Moon Bay, Auckland 2012, New Zealand",4.5,66.0,OPERATIONAL,"tourist_attraction,park,point_of_interest,establishment","sightseeing near Panmure, Auckland"
ChIJP9x4MbJLDW0ROGLgegDqDIA,Bramley Reserve - Rotary Walkway,-36.8918165,174.8858046,"92 Bramley Drive, Farm Cove, Auckland 2012, New Zealand",4.6,191.0,OPERATIONAL,"park,tourist_attraction,point_of_interest,establishment","sightseeing near Panmure, Auckland"
ChIJ_wcWnylKDW0R04D-LzZJwh8,Maybury Reserve,-36.8795503,174.8591575,"Glen Innes, Auckland 1072, New Zealand",4.0,40.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Glen Innes, Auckland"
ChIJMVc-dCVKDW0RYfWIXvVfFUU,Wimbledon Reserve,-36.8751471,174.8644484,"129A Taniwha Street, Glen Innes, Auckland 1072, New Zealand",5.0,3.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Glen Innes, Auckland"
ChIJq6qqdjdKDW0R7dGcfs34LCY,Waiotaiki Nature Reserve,-36.8773256,174.8747163,"Waiotaiki Nature Reserve 1 Fernwood Place, Glen Innes, Auckland 1072, New Zealand",4.5,115.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Glen Innes, Auckland"
ChIJXwfpZgxLDW0R_xarJ7BdMCw,Taniwha Reserve,-36.8773155,174.8579944,"Glen Innes, Auckland 1072, New Zealand",4.2,21.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Glen Innes, Auckland"
ChIJ266OajxKDW0RHyVQXNfJkFo,West Tamaki Reserve,-36.8693114,174.8710442,"42 Leybourne Circle, Glen Innes, Auckland 1072, New Zealand",,,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Glen Innes, Auckland"
ChIJ_5iMazxKDW0Rluh6O12xFks,Leybourne Reserve,-36.8710582,174.8701481,"42 Leybourne Circle, Glen Innes, Auckland 1072, New Zealand",2.0,2.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Glen Innes, Auckland"
ChIJjY9enCZKDW0RovN4SIAsh4A,Paddington Reserve,-36.87201659999999,174.8618425,"West Tamaki Road, Glen Innes, Auckland 1072, New Zealand",2.0,1.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Glen Innes, Auckland"
ChIJnUfbiY5JDW0Rd89S0LSklZY,Apirana Reserve,-36.8699373,174.8486481,"Glen Innes, Auckland 1072, New Zealand",4.3,12.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Glen Innes, Auckland"
ChIJcV2FO2JLDW0RpZePk9iNejU,Mermaid Pool,-36.8642214,174.9156619,"4WP8+87, Auckland, New Zealand",4.7,3.0,OPERATIONAL,"tourist_attraction,point_of_interest,establishment","tourist attraction near Glen Innes, Auckland"
ChIJwYD1cohJDW0RT3jLvdb1TVs,Eastview Reserve,-36.8749138,174.8551642,"Glen Innes, Auckland 1072, New Zealand",4.7,6.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Glen Innes, Auckland"
ChIJ9zXbI25LDW0RhiObco-rN1M,Wai-o-taiki Bay,-36.8731267,174.8854757,"Wai O Taiki Bay, Auckland 1072, New Zealand",4.7,6.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Glen Innes, Auckland"
ChIJ-xz9USZLDW0RUtp0CP8-zYg,Stockade Hill,-36.8922664,174.9278511,"34 Ridge Road, Howick, Auckland 2014, New Zealand",4.7,111.0,OPERATIONAL,"park,point_of_interest,establishment","landmark near Glen Innes, Auckland"
ChIJCdGtX7q1cm0RTKx5stqlv7M,Beachlands Wharf,-36.879658,174.9946657,"29 Ealing Crescent, Beachlands 2018, New Zealand",4.5,237.0,OPERATIONAL,"point_of_interest,establishment","landmark near Glen Innes, Auckland"
ChIJYWCDNrhLDW0RPYlSmgMHwfM,Taurere Pa,-36.8646331,174.8698303,"46 Crossfield Road, Glendowie, Auckland 1071, New Zealand",3.8,5.0,OPERATIONAL,"point_of_interest,establishment","landmark near Glen Innes, Auckland"
ChIJPbNuUwA1DW0Rns47-_VyaYQ,Signal and water tower site,-36.8026922,174.9333934,"Auckland - Motuihe Island, Auckland 1010, New Zealand",5.0,2.0,OPERATIONAL,"point_of_interest,establishment","landmark near Glen Innes, Auckland"
ChIJ22EZEw1LDW0RhWi4Lq0hkKA,Mount Taylor,-36.8643128,174.8698813,"Farms Parks 46 Crossfield Road, Glendowie, Auckland 1071, New Zealand",4.3,7.0,OPERATIONAL,"park,point_of_interest,establishment","sightseeing near Glen Innes, Auckland"
ChIJWQ9jpBtLDW0RBJaREUoqbj0,Pakini Hepi Pond,-36.8725107,174.8833563,"Glendowie, Auckland 1071, New Zealand",4.6,5.0,OPERATIONAL,"park,point_of_interest,establishment","sightseeing near Glen Innes, Auckland"
ChIJVa3ADco5DW0R_oq7FidqzfY,Smiths Bush,-36.7913598,174.752999,"Northcote, Auckland 0627, New Zealand",4.6,282.0,OPERATIONAL,"tourist_attraction,park,point_of_interest,establishment","sightseeing near Glen Innes, Auckland"
ChIJv0DZfiNJDW0R0qkyjJseCZI,Sir Woolf Fisher Park,-36.8989471,174.8407697,"Mount Wellington, Auckland 1060, New Zealand",4.2,22.0,OPERATIONAL,"park,point_of_interest,establishment","tourist attraction near Mt Wellington, Auckland"
