place_id,name,lat,lng,address,types,source_query
ChIJ8WmIty9BDW0Rvbzs5Ikl4ks,Fonteyn Reserve,-36.8877099,174.6812962,"Avondale, Auckland","park,point_of_interest,establishment",park
ChIJ1fNP9YJBDW0RbXM7y4wLxt8,The Kurt Brehmer Walkway,-36.8794385,174.6646477,"Parking lot 26 Saunders Place, Avondale, Auckland","park,point_of_interest,establishment",park
ChIJ71L1ZZdBDW0R5EbiFKe5Yn0,Laurieston Park,-36.88113929999999,174.6587405,"Glendene, Auckland","park,point_of_interest,establishment",park
ChIJuQJrlhdBDW0RxGfpLWX4VH0,Cobham Reserve,-36.8896857,174.6671188,"Kelston, Auckland","park,point_of_interest,establishment",park
ChIJ0YbFERFBDW0RO6sZ5hOKeY0,Akatea Park,-36.89171,174.661807,"Glendene, Auckland","park,point_of_interest,establishment",park
ChIJX6w_XwJBDW0R0-hS5OikDs0,Meadow Glade,-36.87878069999999,174.6556774,"Te Atatū South, Auckland","park,point_of_interest,establishment",park
ChIJg3mRDP1ADW0RTfW9CcWKk78,Henderson Public Caravan Dump Water Station,-36.8757543,174.6561455,"201 McLeod Road, Te Atatū South, Auckland","campground,lodging,park,point_of_interest,establishment",park
ChIJ52_WHP1ADW0RMMycJGLvAA8,McLeod Park,-36.8748771,174.6564214,"200 McLeod Road, Te Atatū South, Auckland","park,tourist_attraction,point_of_interest,establishment",park
ChIJoyD2OQxBDW0RoD1GMts5oRo,Patts Reserve,-36.89412170000001,174.6552405,"7A Patts Avenue, Glendene, Auckland","park,point_of_interest,establishment",park
ChIJnaR9RgBBDW0RM8Yjkoo-wwM,Fonteyn park,-36.8874529,174.6812523,"85 Fonteyn Street, Avondale, Auckland","park,point_of_interest,establishment",park
ChIJlRWC9vdBDW0RREGufLRylzg,Orchard Reserve,-36.8900314,174.6808734,"4893606/33C Orchard Street, Avondale, Auckland","park,point_of_interest,establishment",park
ChIJaXzZpPtADW0Rw-0xmvb3Tx8,Roberts Field,-36.8699768,174.6551581,"Te Atatū South, Auckland","park,point_of_interest,establishment",park
ChIJefhhkzBBDW0Rh8uFg_HEdHg,Riversdale Reserve,-36.8927126,174.6804982,"Avondale, Auckland","park,point_of_interest,establishment",park
