place_id,name,lat,lng,address,types,source_query
ChIJExZTv_JLDW0RVmdiNEYY6Y0,Edge water shopping center,-36.92040130000001,174.8766559,"Ti Rakau Drive, Pakuranga, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJuSKMTnRLDW0R0_oVtDGLkVI,Fresh Point.,-36.9128008,174.9014306,"135 Cascades Road, Pakuranga Heights, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJr-4xFq9LDW0RKYT4I3d89oE,Egomall,-36.914005,174.9014755,"Ben Lomond Crescent, Pakuranga Heights, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJFwT79S9LDW0RRbzNCuOXovs,Aviemore Square,-36.9020085,174.9048952,"29 Aviemore Drive, Highland Park, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJOxtcewVLDW0R6Xr8hZnJpj0,Highland Park Town Centre,-36.8989875,174.9071577,"503/505 Pakuranga Road, Highland Park, Auckland","shopping_mall,parking,point_of_interest,establishment",shopping_mall
ChIJbzQENEZLDW0RhBrHVhN3Ris,Meadowlands Lotto,-36.9135767,174.9287202,"Shop 17/112 Whitford Road, Somerville, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJ8xdByShLDW0RRGg8W_jVlBE,Howick Village Association,-36.89516860000001,174.932083,"6/1 Central Terrace, Howick, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJQe2yyChLDW0Rm11YXpL2smw,Rices Mall,-36.894438,174.9308705,"Howick, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJKxQSwYNqDW0R6vnHmNwuWjM,Pooks Rd Laundromat,-36.8681168,174.6021169,"6/18 Pooks Road, Ranui, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJn5Lz87NBDW0RfrvHekMD2IE,WestCity Waitakere,-36.8809739,174.6327652,"7 Catherine Street, Henderson, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJe26raxFBDW0Rci_J5lUnQuE,The Boundary,-36.8827075,174.6357303,"5 Vitasovich Avenue, Henderson, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJBwCQBrRBDW0Rc1KWSGpKvw4,A2Z Westfield Henderson,-36.8804957,174.6335187,"7 Catherine Street, Henderson, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJ554ImrNBDW0R910mtUnpvZo,Shopping Plaza Arcade,-36.8796596,174.6332228,"357 Great North Road, Henderson, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJq6FAdwBBDW0RmM5sWm9A6E4,Glendene Village,-36.8866326,174.6445721,"4343 Great North Road, Glendene, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJBcQuN-RHDW0RxwfUEI_qJSQ,Wan Fang Souvenirs,-36.8879454,174.7111281,"955 New North Road, Mount Albert, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJYTjpMjxHDW0R8UWGXlYMB58,955 shopping centre,-36.887857,174.7114077,"955 New North Road, Mount Albert, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJp68umiJHDW0RF-FZMeTYA2E,Pt Chev Arcade,-36.8701076,174.7104549,"1221 Great North Road, Point Chevalier, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJYwgJvSJHDW0RrFLcg0L2HTk,Dollar Club,-36.8701454,174.7106744,"UnitD5/1205 Great North Road, Point Chevalier, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJYZngBVVGDW0Rx5jCQMMsHsE,Westfield St Lukes,-36.8832738,174.7331356,"80 Saint Lukes Road, Mount Albert, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJSYbn6khHDW0RBg4L_kF-EPc,Pagani St Lukes,-36.8828849,174.7331998,"S802 Westfield St Lukes 80 Saint Lukes Road, Mount Albert, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJLb-Yz05GDW0R7s0wrgtnxWc,Natural Health 2015 Ltd,-36.888241,174.7472213,"634 Dominion Road, Mount Eden, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJr51ka3dIDW0RO4-xkJrr9Bc,Westfield Newmarket,-36.8707883,174.7768905,"277 Broadway, Newmarket, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJyzQeVndIDW0RnN1XSTkCves,Nuffield Street,-36.8718562,174.7780374,"Newmarket, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
